"user_id","sign_up_date","age","gender","married","has_children","home_country","home_city","total_sessions","avg_session_duration_min","avg_page_clicks","total_bookings","num_cancellations","purchase_rate","cancellation_proportion","avg_flight_discount_perc","avg_hotel_discount_perc","flight_discount_proportion","hotel_discount_proportion","discount_purchase_rate","num_flights_booked","num_hotels_booked","user_id2","succesful_trips","avg_daygap_booking_to_flight","avg_daygap_booking_to_checkin","avg_trip_lenght","successful_flights","successful_hotels","avg_hotel_rooms","avg_hotel_nights","avg_seats_flight","avg_checked_bags","luggage_flight_proportion","luggage_trip_proportion","avg_distance_flown","flights_per_month","round_trips_proportion","avg_room_price_usd","avg_flight_price_usd","avg_price_per_seat","money_spend_hotel","money_spend_flight","usd_per_kilometer_flight","weekend_trip_proportion","season_preference"
"363535","2022-10-14","31","F","false","false","Usa","Charlotte","8","14.19","31.00","3","1","0.38","0.33","0.18","","0.38","0.00","0.33","3","3","363535","2","9.26","9.45","1.00","2","2","1.50","3.00","1.50","0.50","0.50","0.50","2094.60","0.33","0.50","97.00","368.36","247.15","601","688.226","0.16","0.00","Spring"
"365825","2022-10-16","45","F","false","false","Usa","Los Angeles","8","17.38","44.38","2","1","0.25","0.50","0.10","","0.13","0.00","0.00","1","2","365825","1","6.87","6.97","12.00","1","1","1.00","10.00","1.00","1.00","1.00","1.00","380.02","1.00","1.00","95.00","64.63","64.63","950","64.63","0.17","0.00","Winter"
"371201","2022-10-20","28","M","false","true","Usa","New York","8","1.62","13.13","1","0","0.13","0.00","0.40","0.05","0.13","0.13","0.00","1","0","371201","1","8.69","","9.00","1","0","","","1.00","3.00","1.00","1.00","1067.27","1.00","1.00","","199.47","199.47","","199.47","0.19","0.00","Spring"
"372970","2022-10-21","34","F","false","false","Usa","Charlotte","8","1.58","12.50","2","0","0.25","0.00","0.13","0.15","0.25","0.25","0.00","2","2","372970","2","6.77","7.05","2.00","2","2","1.00","1.00","1.00","0.50","0.50","0.50","3707.04","0.67","1.00","204.00","646.65","646.65","408","1293.3","0.17","0.00","Spring"
"373489","2022-10-21","37","F","true","true","Usa","Wichita","9","1.61","13.11","1","0","0.11","0.00","0.22","0.13","0.33","0.44","0.14","1","1","373489","1","223.90","224.52","13.00","1","1","2.00","12.00","4.00","3.00","1.00","1.00","10288.14","1.00","1.00","51.00","7451.31","1862.83","1224","5588.4825","0.54","0.00","Winter"
"374331","2022-10-22","42","M","false","false","Usa","Milwaukee","8","17.19","42.25","2","1","0.25","0.50","0.15","0.20","0.38","0.13","0.00","1","1","374331","1","","6.20","","0","1","2.00","12.00","","","","0.00","","","","280.00","","","6720","","","0.00","Winter"
"374340","2022-10-22","35","F","true","false","Usa","New York","9","1.07","8.67","1","0","0.11","0.00","","0.05","0.00","0.11","1.00","1","0","374340","1","336.62","","9.00","1","0","","","2.00","1.00","1.00","1.00","11011.28","1.00","1.00","","3966.19","1983.10","","3966.19","0.36","0.00","Spring"
"374341","2022-10-22","26","F","false","false","Usa","Detroit","8","1.64","13.13","3","0","0.38","0.00","0.10","","0.13","0.00","0.00","0","3","374341","3","","11.46","","0","3","2.00","7.33","","","","0.00","","","","152.33","","","6840","","","0.00","Spring"
"375160","2022-10-22","20","F","false","false","Usa","Houston","8","0.63","5.13","0","0","0.00","","0.05","0.10","0.13","0.13","0.00","0","0","375160","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"375729","2022-10-23","53","F","false","false","Usa","Atlanta","8","2.19","17.75","3","0","0.38","0.00","0.12","0.08","0.38","0.25","0.40","3","3","375729","3","6.60","6.78","3.67","3","3","1.00","2.00","1.00","0.33","0.33","0.33","1855.09","0.60","1.00","271.33","344.05","344.05","1667","896.282","0.16","0.00","Spring"
"375751","2022-10-23","50","F","true","false","Usa","Cleveland","8","2.95","24.00","3","0","0.38","0.00","","0.05","0.00","0.13","0.00","3","2","375751","3","8.28","8.33","3.33","3","2","1.00","3.00","1.00","0.33","0.33","0.33","1368.20","0.75","1.00","166.50","235.85","235.85","999","707.56","0.17","0.00","Spring"
"376159","2022-10-23","42","F","false","false","Usa","Long Beach","8","1.59","12.75","2","0","0.25","0.00","","","0.00","0.00","","1","2","376159","2","9.45","10.62","3.00","1","2","1.00","3.00","1.00","1.00","1.00","0.50","2219.70","1.00","1.00","127.50","367.24","367.24","708","367.24","0.17","0.00","Spring"
"377069","2022-10-24","68","F","true","false","Usa","New York","8","15.95","32.50","1","1","0.13","1.00","","0.05","0.00","0.13","1.00","1","0","377069","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Fall"
"377411","2022-10-24","38","F","true","false","Canada","Montreal","8","1.85","14.75","2","0","0.25","0.00","0.12","0.15","0.38","0.13","0.25","2","2","377411","2","5.87","6.04","3.50","2","2","1.50","2.50","1.50","0.00","0.00","0.00","1562.40","1.00","1.00","113.50","504.31","275.42","1026","989.996","0.32","0.50","Spring"
"378565","2022-10-25","40","F","true","true","Usa","Nashville","8","2.12","17.00","5","0","0.63","0.00","0.08","","0.50","0.00","0.50","2","5","378565","5","5.01","5.98","4.50","2","5","1.20","8.80","1.00","0.50","0.50","0.20","2061.29","0.29","1.00","144.60","354.82","354.82","8600","687.941","0.17","0.00","Winter"
"379543","2022-10-25","56","F","true","false","Usa","San Jose","8","1.59","13.00","3","0","0.38","0.00","0.10","0.15","0.13","0.13","0.00","3","3","379543","3","6.57","6.77","4.00","3","3","1.00","2.00","1.00","0.33","0.33","0.33","2268.51","0.50","1.00","231.67","385.04","385.04","1535","1155.12","0.17","0.00","Spring"
"380434","2022-10-26","50","F","true","true","Usa","Oklahoma City","8","1.74","14.25","3","0","0.38","0.00","0.13","0.05","0.25","0.13","0.33","3","3","380434","3","10.08","10.26","4.00","3","3","1.00","2.33","1.00","0.33","0.33","0.33","1851.75","0.60","1.00","265.00","356.92","356.92","1426","999.3375","0.18","0.00","Summer"
"380436","2022-10-26","44","F","false","false","Usa","New York","8","1.66","13.38","1","0","0.13","0.00","","0.18","0.00","0.25","0.50","1","1","380436","1","9.86","9.97","6.00","1","1","1.00","4.00","1.00","1.00","1.00","1.00","567.24","1.00","1.00","165.00","113.25","113.25","594.0","113.25","0.20","0.00","Winter"
"380757","2022-10-26","46","F","false","true","Usa","Los Angeles","8","1.90","15.25","3","0","0.38","0.00","0.05","0.05","0.13","0.25","0.33","3","3","380757","3","8.14","8.31","7.50","3","3","1.00","4.67","1.00","0.33","0.33","0.33","1578.05","0.50","0.67","169.67","165.21","165.21","1310.35","495.62","0.10","0.00","Winter"
"380874","2022-10-26","54","F","true","false","Usa","Louisville","8","1.82","14.63","3","0","0.38","0.00","","0.18","0.00","0.38","1.00","3","3","380874","3","8.05","8.20","2.67","3","3","1.00","1.67","1.00","0.67","0.67","0.67","1422.90","0.60","1.00","178.33","280.08","280.08","546.90","840.25","0.20","0.00","Spring"
"380949","2022-10-26","46","F","false","false","Usa","San Antonio","8","18.60","54.00","5","1","0.63","0.20","","0.15","0.00","0.13","1.00","5","4","380949","4","7.55","7.08","3.00","4","3","1.00","2.33","1.00","0.25","0.25","0.25","1964.27","0.57","1.00","226.00","379.27","379.27","1654","1517.09","0.19","0.00","Summer"
"381259","2022-10-26","21","F","false","true","Usa","San Diego","8","1.52","12.13","1","0","0.13","0.00","","0.10","0.00","0.13","0.00","1","1","381259","1","5.89","6.16","2.00","1","1","1.00","1.00","1.00","1.00","1.00","1.00","3654.80","1.00","1.00","68.00","719.48","719.48","68","719.48","0.20","0.00","Winter"
"381465","2022-10-26","34","F","false","false","Usa","San Antonio","8","6.98","30.63","4","1","0.50","0.25","0.08","","0.25","0.00","0.50","2","4","381465","3","6.49","4.60","3.00","1","3","1.00","10.33","1.00","0.00","0.00","0.00","1668.42","1.00","1.00","156.00","324.87","324.87","2976","324.87","0.19","0.00","Spring"
"382181","2022-10-27","36","F","true","false","Canada","Halifax","8","1.64","13.25","3","0","0.38","0.00","0.18","","0.25","0.00","0.00","3","2","382181","3","5.58","5.95","4.00","3","2","1.00","2.50","1.00","0.67","0.67","0.67","1963.16","0.50","1.00","208.00","357.68","357.68","920","1073.04","0.18","0.00","Winter"
"382384","2022-10-27","57","F","true","false","Usa","St. Petersburg","8","1.17","9.38","1","0","0.13","0.00","","","0.00","0.00","","1","1","382384","1","9.66","9.81","2.00","1","1","1.00","1.00","1.00","1.00","1.00","1.00","1229.67","1.00","1.00","156.00","228.63","228.63","156","228.63","0.19","0.00","Winter"
"382533","2022-10-27","18","F","false","false","Usa","Long Beach","8","1.09","8.75","0","0","0.00","","0.20","0.05","0.13","0.13","0.00","0","0","382533","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"385689","2022-10-29","49","F","false","true","Usa","Nashville","8","1.43","11.50","4","0","0.50","0.00","0.15","","0.25","0.00","1.00","3","4","385689","4","7.98","12.27","4.33","3","4","1.25","4.00","1.33","0.33","0.33","0.25","1900.37","0.75","1.00","187.00","431.44","338.99","3545","1238.843","0.22","0.00","Spring"
"386255","2022-10-30","32","F","false","true","Usa","Mobile","8","0.99","8.00","1","0","0.13","0.00","0.10","0.05","0.25","0.13","0.00","0","1","386255","1","","13.56","","0","1","2.00","4.00","","","","0.00","","","","268.00","","","2144","","","0.00","Spring"
"386469","2022-10-30","17","F","false","false","Usa","Stockton","9","1.32","10.56","0","0","0.00","","0.30","","0.11","0.00","0.00","0","0","386469","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"386914","2022-10-30","46","F","true","true","Canada","Hamilton","8","16.46","36.75","2","1","0.25","0.50","0.10","0.13","0.13","0.38","0.50","2","1","386914","1","7.82","7.94","3.00","1","1","1.00","2.00","1.00","1.00","1.00","1.00","659.08","1.00","1.00","321.00","134.71","134.71","577.8","134.71","0.20","0.00","Winter"
"387282","2022-10-30","30","F","false","true","Usa","Amarillo","8","1.34","10.88","1","0","0.13","0.00","0.18","0.10","0.25","0.13","0.33","0","1","387282","1","","2.56","","0","1","3.00","4.00","","","","0.00","","","","330.00","","","3564.0","","","0.00","Spring"
"387783","2022-10-31","54","M","true","true","Usa","Oakland","8","1.33","10.88","3","0","0.38","0.00","0.45","0.10","0.13","0.13","0.00","1","3","387783","3","8.20","8.06","2.00","1","3","1.33","5.00","1.00","0.00","0.00","0.00","2357.74","1.00","1.00","188.67","431.26","431.26","2798","431.26","0.18","0.00","Winter"
"388328","2022-10-31","50","F","true","true","Canada","Toronto","9","1.84","15.00","5","0","0.56","0.00","0.10","0.13","0.33","0.22","0.40","3","5","388328","5","7.45","7.62","2.67","3","5","1.00","4.60","1.00","1.00","0.67","0.40","2469.19","1.50","1.00","165.60","413.57","413.57","4770.9","1240.70","0.17","0.00","Spring"
"388767","2022-10-31","44","F","true","true","Usa","Tallahassee","8","1.62","13.00","1","0","0.13","0.00","","","0.00","0.00","","1","1","388767","1","5.77","5.96","11.00","1","1","1.00","10.00","1.00","1.00","1.00","1.00","2099.66","1.00","1.00","189.00","372.34","372.34","1890","372.34","0.18","0.00","Winter"
"388947","2022-10-31","40","M","false","false","Usa","New York","9","1.54","12.44","3","0","0.33","0.00","0.20","0.10","0.33","0.11","0.50","3","2","388947","3","7.46","9.18","2.00","3","2","1.00","2.00","1.00","0.67","0.67","0.67","2342.35","1.00","1.00","171.00","434.70","434.70","684","1196.2385","0.17","0.00","Winter"
"389434","2022-11-01","42","F","false","false","Usa","New York","8","18.79","55.50","5","1","0.63","0.20","0.12","","0.38","0.00","0.33","5","5","389434","4","6.50","6.72","2.75","4","4","1.00","1.75","1.00","0.25","0.25","0.25","2491.32","1.33","1.00","169.50","462.92","462.92","1309","1725.280","0.17","0.00","Winter"
"389662","2022-11-01","39","F","false","false","Usa","Fresno","8","2.26","18.25","3","0","0.38","0.00","0.15","","0.38","0.00","0.33","2","3","389662","3","9.17","9.44","3.50","2","3","1.00","1.33","1.00","1.00","1.00","0.67","1892.17","0.50","1.00","173.00","330.09","330.09","815","631.063","0.17","0.00","Winter"
"389759","2022-11-01","33","F","false","true","Usa","Anchorage","8","2.40","19.50","3","0","0.38","0.00","0.17","","0.38","0.00","0.33","3","3","389759","3","6.45","6.77","3.00","3","3","1.67","2.00","1.67","0.33","0.33","0.33","4597.45","0.75","1.00","186.67","1058.56","764.82","2628","3088.631","0.22","0.00","Spring"
"390811","2022-11-01","41","F","false","false","Usa","Los Angeles","8","2.04","16.50","3","0","0.38","0.00","0.10","","0.13","0.00","0.00","3","3","390811","3","7.72","7.91","4.33","3","3","1.00","3.67","1.00","0.67","0.67","0.67","2083.43","0.60","1.00","134.00","366.34","366.34","1387","1099.02","0.18","0.00","Summer"
"392453","2022-11-02","58","F","false","false","Usa","El Paso","8","1.21","9.75","1","0","0.13","0.00","0.08","0.10","0.25","0.25","0.25","1","1","392453","1","7.11","7.32","12.00","1","1","1.00","11.00","1.00","1.00","1.00","1.00","2387.71","1.00","1.00","106.00","393.98","393.98","1166","374.2810","0.16","0.00","Summer"
"395202","2022-11-04","26","F","false","false","Usa","San Jose","8","1.10","8.88","1","0","0.13","0.00","0.20","","0.13","0.00","0.00","0","1","395202","1","","3.56","","0","1","1.00","13.00","","","","0.00","","","","228.00","","","2964","","","0.00","Summer"
"395981","2022-11-04","52","F","true","false","Canada","Vancouver","8","1.59","12.63","3","0","0.38","0.00","0.20","","0.13","0.00","1.00","3","3","395981","3","10.06","10.29","2.33","3","3","1.33","1.00","1.33","1.00","1.00","1.00","2767.54","0.75","1.00","345.33","671.64","474.12","1399","1777.898","0.21","0.00","Spring"
"396552","2022-11-05","45","F","true","false","Canada","London","8","1.69","13.63","4","0","0.50","0.00","","0.10","0.00","0.13","0.00","4","4","396552","4","7.93","8.10","2.00","4","4","1.00","1.00","1.00","0.50","0.50","0.50","1621.45","1.33","0.50","174.75","206.21","206.21","699","824.85","0.13","0.00","Winter"
"399137","2022-11-07","54","F","true","false","Usa","Dallas","8","2.39","19.38","4","0","0.50","0.00","0.17","","0.38","0.00","0.33","2","4","399137","4","7.07","5.89","3.50","2","4","1.50","3.75","1.00","1.00","1.00","0.50","2151.33","0.67","1.00","196.00","415.74","415.74","6424","831.47","0.19","0.00","Spring"
"399218","2022-11-07","44","F","true","true","Usa","Fort Worth","8","1.89","15.13","2","0","0.25","0.00","0.20","","0.13","0.00","0.00","2","1","399218","2","7.22","8.01","2.50","2","1","1.00","2.00","1.00","0.50","0.50","0.50","1320.83","1.00","1.00","123.00","243.95","243.95","246","487.9","0.18","0.00","Spring"
"399799","2022-11-07","55","F","true","false","Canada","Toronto","8","1.95","15.75","4","0","0.50","0.00","","0.10","0.00","0.13","0.00","4","4","399799","4","6.88","7.07","3.67","4","4","1.00","2.25","1.00","0.50","0.50","0.50","2097.94","0.67","0.75","91.25","340.30","340.30","745","1361.20","0.16","0.00","Spring"
"400275","2022-11-07","56","F","true","true","Usa","Phoenix","8","1.54","12.38","2","0","0.25","0.00","0.13","","0.38","0.00","0.67","2","1","400275","2","9.45","7.58","3.50","2","1","1.00","4.00","1.00","0.50","0.50","0.50","3050.24","0.50","1.00","263.00","536.53","536.53","1052","871.9410","0.14","0.00","Winter"
"400582","2022-11-07","32","F","true","false","Usa","Chicago","8","1.94","15.63","4","0","0.50","0.00","0.10","0.15","0.13","0.13","0.50","3","4","400582","4","7.23","6.18","3.00","3","4","1.00","2.25","1.00","0.00","0.00","0.00","1214.39","0.75","1.00","270.50","215.63","215.63","2549","626.158","0.17","0.00","Spring"
"400899","2022-11-08","45","F","true","false","Canada","Quebec","8","3.93","31.88","3","0","0.38","0.00","","","0.00","0.00","","3","3","400899","3","5.97","6.15","5.00","3","3","1.33","3.33","1.33","0.67","0.67","0.67","1813.09","0.75","1.00","196.67","364.00","315.71","2230","1092.01","0.20","0.00","Spring"
"401245","2022-11-08","28","F","false","false","Usa","Omaha","8","1.86","15.00","3","0","0.38","0.00","0.15","0.15","0.38","0.13","0.25","3","2","401245","3","7.42","7.05","3.33","3","2","1.00","3.00","1.00","0.00","0.00","0.00","1855.64","1.50","1.00","127.00","317.27","317.27","722","915.168","0.16","0.00","Winter"
"402332","2022-11-08","32","F","false","false","Usa","Sacramento","8","2.12","17.13","2","0","0.25","0.00","0.10","0.05","0.25","0.25","0.75","2","2","402332","2","14.10","14.29","2.00","2","2","1.50","1.00","1.50","0.00","0.00","0.00","2055.65","0.67","1.00","139.00","430.45","371.04","424.65","767.4140","0.19","0.00","Spring"
"402978","2022-11-09","52","F","true","false","Usa","Milwaukee","8","1.78","14.38","4","0","0.50","0.00","0.15","","0.13","0.00","1.00","4","4","402978","4","5.57","5.75","4.00","4","4","1.00","3.00","1.00","0.75","0.75","0.75","1994.48","0.67","1.00","135.75","353.26","353.26","1831","1382.5165","0.17","0.00","Spring"
"403881","2022-11-09","44","F","false","false","Usa","San Diego","8","2.04","16.63","4","0","0.50","0.00","0.28","","0.25","0.00","0.00","4","4","403881","4","8.19","8.42","5.00","4","4","1.50","2.75","1.50","0.75","0.75","0.75","2969.27","0.67","0.75","146.00","742.92","459.19","1974","2971.67","0.25","0.00","Summer"
"404879","2022-11-10","39","F","true","false","Usa","Newark","8","1.97","15.88","4","0","0.50","0.00","","","0.00","0.00","","4","3","404879","4","7.83","8.03","4.33","4","3","1.33","3.33","1.25","0.50","0.50","0.50","1311.05","0.67","0.75","246.33","261.72","255.89","5029","1046.88","0.20","0.00","Spring"
"405305","2022-11-10","45","F","true","true","Usa","San Francisco","9","1.91","15.44","3","0","0.33","0.00","0.10","0.20","0.22","0.11","0.00","3","3","405305","3","11.06","11.29","2.50","3","3","1.33","1.33","1.33","0.67","0.67","0.67","2872.21","0.60","0.67","260.00","538.53","458.70","1421","1615.60","0.19","0.00","Spring"
"406210","2022-11-11","21","F","false","true","Usa","Anchorage","8","1.44","11.63","2","0","0.25","0.00","0.20","","0.25","0.00","0.00","2","2","406210","2","157.37","157.70","2.00","2","2","1.00","7.00","1.00","0.50","0.50","0.50","4784.91","0.18","0.50","167.00","595.41","595.41","1558","1190.81","0.12","0.00","Spring"
"407118","2022-11-11","52","F","true","false","Usa","New York","8","2.86","14.00","3","1","0.38","0.33","","0.15","0.00","0.13","0.00","3","3","407118","2","7.61","7.76","5.00","2","2","1.00","4.00","1.00","0.50","0.50","0.50","1298.06","2.00","0.50","237.00","227.01","227.01","1896","454.02","0.17","0.00","Winter"
"407250","2022-11-11","37","F","false","false","Usa","Laredo","8","2.22","17.88","4","0","0.50","0.00","0.18","","0.25","0.00","0.00","4","3","407250","4","5.83","6.58","3.25","4","3","1.00","3.00","1.00","0.25","0.25","0.25","2724.41","0.67","1.00","108.33","478.64","478.64","1025","1914.57","0.18","0.00","Winter"
"407275","2022-11-11","42","F","false","false","Usa","Philadelphia","8","1.96","15.75","4","0","0.50","0.00","0.25","","0.13","0.00","0.00","4","3","407275","4","5.98","5.99","4.75","4","3","1.00","5.00","1.00","0.50","0.50","0.50","1066.59","0.67","1.00","166.67","186.74","186.74","2576","746.95","0.18","0.00","Winter"
